affinity_name,status_report,offer_number,policy_number,zipcode_link,zip4,birth_date,brand,date_offer,date_request,policy_start_date,premium,buildyear_car,buildmonth_car,wa,wa_bep_ca,wa_ca,updated_on,zipcode_link,zip4,PROVINCE,URB,INCOME,SOCCL_A,SOCCL_B1,SOCCL_B2,SOCCL_C,SOCCL_D,EDU_HIGH,EDU_MID,EDU_LOW,DINK,OWN_HOUSE,AVG_HOUSE,RENT_PRICE,STAGE_OF_LIFE,SINGLE,FAM,FAM_WCHILD,SINGLES_YOUNG,SINGLES_MID,SINGLES_OLD,FAM_CHILD_Y,FAM_CHILD_O,FAM_WCHILD_Y,FAM_WCHILD_MED,FAM_WCHILD_OLD,CIT_HOUSEHOLD,LOAN,SAVINGS,SHOP_ONLINE,CAR
T&B,Policycreated,5765,11268,13077,6982,Dec-94,BMW,10/28/19,10/28/19,10/29/19,615,1999,June,Y,NA,NA,10/28/19,13077,6982,Gelderland,5,3,1,2,4,2,2,2,4,3,5,4,4,NULL,6,3,4,4,1,2,2,3,3,3,3,1,4,5,4,6,5
T&B,Calculatenewpremium,5748,NA,13078,9511,Oct-67,MINI,10/26/19,NA,NA,376.2000122,2001,September,NA,NA,Y,10/26/19,13078,9511,Drenthe,7,6,2,4,2,1,2,2,5,1,6,4,7,NULL,9,2,4,5,1,2,1,4,2,1,3,4,4,2,5,6,5
T&B,Requestaccepted,5750,11264,13079,6711,Oct-91,RENAULT,10/26/19,10/26/19,10/27/19,456.6000061,2000,March,Y,NA,NA,10/26/19,13079,6711,Gelderland,3,3,2,1,4,3,1,2,5,1,2,2,2,NULL,1,5,2,3,4,2,1,2,1,2,2,1,2,3,6,6,1
T&B,Policycreated,5750,11264,13079,6711,Oct-91,RENAULT,10/26/19,10/26/19,10/27/19,456.6000061,2000,March,Y,NA,NA,10/26/19,13079,6711,Gelderland,3,3,2,1,4,3,1,2,5,1,2,2,2,NULL,1,5,2,3,4,2,1,2,1,2,2,1,2,3,6,6,1
T&B,Incompleterequest,5751,NA,13080,2133,Jan-61,HYUNDAI,10/26/19,NA,NA,566.4000244,2015,January,NA,NA,Y,10/26/19,13080,2133,North Holland,3,1,5,2,2,1,1,5,2,1,5,4,10,9,9,2,4,5,1,1,2,4,3,2,3,4,5,4,6,5,5
T&B,Incompleterequest,5752,NA,13081,7522,Oct-94,RENAULT,10/27/19,NA,NA,522.960022,2002,February,Y,NA,NA,10/27/19,13081,7522,Overijssel,2,2,3,3,2,1,2,4,3,2,4,4,6,NULL,9,4,3,4,3,3,2,3,1,2,3,4,3,2,6,6,4
T&B,Tailoredofferrequested,5753,NA,13082,7161,Feb-64,RENAULT,10/27/19,NA,NA,376.2000122,2003,September,NA,NA,Y,10/27/19,13082,7161,Gelderland,6,3,1,3,4,2,1,2,4,3,6,5,6,NULL,6,1,5,3,1,1,1,4,4,1,1,3,6,3,4,6,5
T&B,Tailoredofferrejected,5753,NA,13082,7161,Feb-64,RENAULT,10/27/19,NA,NA,255.6000061,2003,September,Y,NA,NA,10/29/19,13082,7161,Gelderland,6,3,1,3,4,2,1,2,4,3,6,5,6,NULL,6,1,5,3,1,1,1,4,4,1,1,3,6,3,4,6,5
T&B,Calculatenewpremium,5754,NA,13083,3781,Feb-75,OPEL,10/27/19,NA,NA,264,2004,February,NA,Y,NA,10/27/19,13083,3781,Gelderland,5,2,3,3,2,2,1,3,4,1,6,4,7,NULL,4,3,4,4,1,3,1,4,2,3,3,2,5,4,6,6,5
T&B,Incompleterequest,5755,NA,13084,2994,Nov-59,VOLVO,10/27/19,NA,NA,733.7999878,2010,September,NA,NA,Y,10/27/19,13084,2994,South Holland,4,1,5,2,1,1,1,5,2,1,6,5,10,NULL,4,2,5,3,2,1,1,4,4,1,3,2,6,3,6,6,5
T&B,Incompleterequest,5756,NA,13085,5044,Jul-90,FIAT,10/27/19,NA,NA,527.2800293,2002,April,Y,NA,NA,10/27/19,13085,5044,North Brabant,2,4,1,1,2,4,2,2,3,4,1,1,5,7,3,5,2,3,3,2,4,1,2,1,2,3,3,2,2,1,4
T&B,Requestaccepted,5757,11265,13085,5044,Jul-90,FIAT,10/27/19,10/27/19,10/28/19,527.2800293,2002,April,Y,NA,NA,10/27/19,13085,5044,North Brabant,2,4,1,1,2,4,2,2,3,4,1,1,5,7,3,5,2,3,3,2,4,1,2,1,2,3,3,2,2,1,4
T&B,Policycreated,5757,11265,13085,5044,Jul-90,FIAT,10/27/19,10/27/19,10/28/19,527.2800293,2002,April,Y,NA,NA,10/28/19,13085,5044,North Brabant,2,4,1,1,2,4,2,2,3,4,1,1,5,7,3,5,2,3,3,2,4,1,2,1,2,3,3,2,2,1,4
Insuro,Tailoredofferrejected,5758,NA,13086,4191,Dec-65,CITROEN,10/27/19,NA,NA,263.3999939,2006,July,Y,NA,NA,10/29/19,13086,4191,Gelderland,5,6,3,4,1,1,1,3,4,1,5,5,8,NULL,9,2,4,5,1,1,2,3,4,1,3,4,5,1,6,5,5
Insuro,Tailoredofferrequested,5758,NA,13086,4191,Dec-65,CITROEN,10/27/19,NA,NA,954.2399902,2006,July,NA,NA,Y,10/27/19,13086,4191,Gelderland,5,6,3,4,1,1,1,3,4,1,5,5,8,NULL,9,2,4,5,1,1,2,3,4,1,3,4,5,1,6,5,5
other,Incompleterequest,5759,NA,13087,8925,Mar-65,NISSAN,10/27/19,NA,NA,501.6000061,2006,December,NA,Y,NA,10/27/19,13087,8925,Friesland,3,3,2,3,3,2,1,3,3,3,4,5,5,NULL,4,3,4,4,1,2,2,3,3,1,3,3,5,4,6,5,5
other,Incompleterequest,5760,NA,13088,8017,Jun-94,FIAT,10/27/19,NA,NA,471.3599854,2009,October,Y,NA,NA,10/27/19,13088,8017,Overijssel,2,2,3,4,1,1,2,3,4,2,5,5,9,NULL,9,1,4,5,1,1,1,3,3,1,3,4,4,1,6,6,5
other,Waitresponsebackoffice,5921,11288,13088,8017,May-95,FIAT,11/04/19,11/04/19,11/05/19,384.2399902,2007,September,Y,NA,NA,11/04/19,13088,8017,Overijssel,2,2,3,4,1,1,2,3,4,2,5,5,9,NULL,9,1,4,5,1,1,1,3,3,1,3,4,4,1,6,6,5
other,Waitresponsebackoffice,5927,11289,13088,8017,Jun-94,FIAT,11/04/19,11/04/19,11/05/19,547.2000122,2009,October,Y,NA,NA,11/04/19,13088,8017,Overijssel,2,2,3,4,1,1,2,3,4,2,5,5,9,NULL,9,1,4,5,1,1,1,3,3,1,3,4,4,1,6,6,5
other,Policycreated,5921,11288,13088,8017,May-95,FIAT,11/04/19,11/04/19,11/05/19,384.2399902,2007,September,Y,NA,NA,11/04/19,13088,8017,Overijssel,2,2,3,4,1,1,2,3,4,2,5,5,9,NULL,9,1,4,5,1,1,1,3,3,1,3,4,4,1,6,6,5
other,Policycreated,5927,11289,13088,8017,Jun-94,FIAT,11/04/19,11/04/19,11/05/19,547.2000122,2009,October,Y,NA,NA,11/04/19,13088,8017,Overijssel,2,2,3,4,1,1,2,3,4,2,5,5,9,NULL,9,1,4,5,1,1,1,3,3,1,3,4,4,1,6,6,5
T&B,Calculatenewpremium,5761,NA,13089,6711,Nov-89,RENAULT,10/27/19,NA,NA,627.5999756,2005,March,NA,Y,NA,10/27/19,13089,6711,Gelderland,3,NULL,1,1,5,1,1,5,1,1,1,1,1,NULL,NULL,1,1,1,1,1,1,1,1,1,1,1,3,1,6,6,1
T&B,Requestaccepted,5762,11266,13090,6851,May-74,DACIA,10/27/19,10/27/19,01/01/20,245.0399933,2010,November,NA,Y,NA,10/27/19,13090,6851,Gelderland,5,NULL,4,2,2,1,1,5,2,1,2,4,5,NULL,1,5,2,2,4,3,2,2,2,2,1,1,2,4,6,6,2
T&B,Waitresponsebackoffice,5762,11266,13090,6851,May-74,DACIA,10/27/19,10/27/19,01/01/20,245.0399933,2010,November,NA,Y,NA,10/27/19,13090,6851,Gelderland,5,NULL,4,2,2,1,1,5,2,1,2,4,5,NULL,1,5,2,2,4,3,2,2,2,2,1,1,2,4,6,6,2
T&B,Policycreated,5762,11266,13090,6851,May-74,DACIA,10/27/19,10/27/19,01/01/20,245.0399933,2010,November,NA,Y,NA,10/27/19,13090,6851,Gelderland,5,NULL,4,2,2,1,1,5,2,1,2,4,5,NULL,1,5,2,2,4,3,2,2,2,2,1,1,2,4,6,6,2
T&B,Policycreated,1667,11269,13091,6546,Dec-68,VOLKSWAGEN,10/28/19,10/28/19,11/01/19,654.7199707,2015,July,NA,NA,Y,10/28/19,13091,6546,Gelderland,2,6,4,2,1,1,1,5,2,1,5,4,8,NULL,6,3,4,4,2,3,1,3,4,2,2,4,5,3,5,6,5
T&B,Calculatenewpremium,5766,NA,13092,3247,Jul-65,SUZUKI,10/28/19,NA,NA,506.3999939,2014,January,NA,NA,Y,10/28/19,13092,3247,South Holland,6,6,2,4,3,2,1,2,5,2,5,5,8,NULL,9,1,4,5,1,1,1,2,3,1,4,4,4,2,5,5,4
T&B,Waitresponsebackoffice,5777,11270,13092,3247,Jul-65,SUZUKI,10/28/19,10/28/19,02/01/20,498.9599915,2014,January,NA,NA,Y,11/01/19,13092,3247,South Holland,6,6,2,4,3,2,1,2,5,2,5,5,8,NULL,9,1,4,5,1,1,1,2,3,1,4,4,4,2,5,5,4
T&B,Policycreated,5777,11270,13092,3247,Jul-65,SUZUKI,10/28/19,10/28/19,02/01/20,498.9599915,2014,January,NA,NA,Y,11/01/19,13092,3247,South Holland,6,6,2,4,3,2,1,2,5,2,5,5,8,NULL,9,1,4,5,1,1,1,2,3,1,4,4,4,2,5,5,4
other,Calculatenewpremium,5773,NA,13093,1689,Nov-53,MINI,10/28/19,NA,NA,354.2399902,2013,October,NA,NA,Y,10/28/19,13093,1689,North Holland,5,1,4,2,1,2,1,5,2,1,3,5,12,NULL,9,4,4,4,1,2,3,3,3,1,1,4,4,2,5,4,5
other,Calculatenewpremium,5769,NA,13093,1689,Nov-53,MINI,10/28/19,NA,NA,348,2013,October,NA,NA,Y,10/28/19,13093,1689,North Holland,5,1,4,2,1,2,1,5,2,1,3,5,12,NULL,9,4,4,4,1,2,3,3,3,1,1,4,4,2,5,4,5
T&B,Calculatenewpremium,5770,NA,13094,9521,Jan-00,NISSAN,10/28/19,NA,NA,1232.640015,2003,August,NA,Y,NA,10/28/19,13094,9521,Drenthe,7,3,2,4,3,1,2,2,4,3,3,4,5,NULL,9,3,3,5,1,3,1,3,2,1,3,4,4,2,6,4,5
T&B,Calculatenewpremium,5771,NA,13094,9521,Feb-72,NISSAN,10/28/19,NA,NA,300.7200012,2003,August,NA,NA,Y,10/28/19,13094,9521,Drenthe,7,3,2,4,3,1,2,2,4,3,3,4,5,NULL,9,3,3,5,1,3,1,3,2,1,3,4,4,2,6,4,5
T&B,Calculatenewpremium,5880,NA,13094,9521,Jan-00,NISSAN,11/02/19,NA,NA,1232.640015,2003,August,NA,Y,NA,11/02/19,13094,9521,Drenthe,7,3,2,4,3,1,2,2,4,3,3,4,5,NULL,9,3,3,5,1,3,1,3,2,1,3,4,4,2,6,4,5
T&B,Calculatenewpremium,5774,NA,13095,7242,Mar-69,RENAULT,10/28/19,NA,NA,277.7999878,2002,September,NA,Y,NA,10/28/19,13095,7242,Gelderland,5,4,1,2,3,2,2,1,4,4,2,2,6,10,3,5,3,2,3,2,4,2,2,1,1,2,3,2,3,4,4
other,Calculatenewpremium,5775,NA,13096,1318,Jan-77,BMW,10/28/19,NA,NA,318.8399963,2002,March,Y,NA,NA,10/28/19,13096,1318,Flevoland,2,2,4,2,2,1,1,5,2,2,6,5,9,NULL,6,2,4,4,1,2,1,3,4,1,4,3,5,4,4,6,5
other,Incompleterequest,5776,NA,13097,2035,Sep-83,BMW,10/28/19,NA,NA,1084.680054,2016,August,NA,NA,Y,10/28/19,13097,2035,North Holland,2,NULL,5,2,1,1,1,5,1,1,6,5,10,NULL,4,1,5,3,1,1,1,4,3,1,3,1,6,6,6,6,5
T&B,Calculatenewpremium,5778,NA,13098,3901,Mar-54,RENAULT,10/28/19,NA,11/01/19,387.8800049,2012,August,NA,NA,Y,10/28/19,13098,3901,Utrecht,3,NULL,3,4,1,1,1,3,4,1,2,5,9,NULL,9,3,2,5,1,1,3,1,2,1,2,4,3,1,6,2,5
T&B,Incompleterequest,9165,NA,13098,3901,Apr-69,TOYOTA,02/27/20,NA,NA,0,2016,August,NA,NA,Y,02/27/20,13098,3901,Utrecht,3,NULL,3,4,1,1,1,3,4,1,2,5,9,NULL,9,3,2,5,1,1,3,1,2,1,2,4,3,1,6,2,5
T&B,Incompleterequest,5781,NA,13099,7462,Mar-64,MITSUBISHI,10/28/19,NA,NA,270.8399963,2008,January,NA,Y,NA,10/28/19,13099,7462,Overijssel,4,2,4,3,2,1,1,4,3,1,3,5,9,NULL,9,2,3,5,2,1,1,2,3,1,3,4,4,1,6,5,5
T&B,Calculatenewpremium,5783,NA,13100,9743,Nov-74,OPEL,10/29/19,NA,NA,609.8400269,2004,January,NA,Y,NA,10/29/19,13100,9743,Groningen,2,3,1,4,3,2,1,1,5,2,5,4,5,11,2,4,4,3,2,3,3,3,3,2,3,1,4,5,5,6,4
T&B,Personaloffer,5784,NA,13101,3893,Nov-82,OPEL,10/29/19,NA,NA,427.9200134,2004,August,Y,NA,NA,10/30/19,13101,3893,Flevoland,4,2,2,3,3,2,1,2,5,2,4,2,5,9,2,5,4,3,3,4,1,4,2,2,3,1,3,5,5,6,5
T&B,Personaloffer,5898,NA,13101,3893,Nov-82,FORD,11/04/19,NA,NA,0,2005,May,NA,NA,NA,11/04/19,13101,3893,Flevoland,4,2,2,3,3,2,1,2,5,2,4,2,5,9,2,5,4,3,3,4,1,4,2,2,3,1,3,5,5,6,5
T&B,Waitresponsebackoffice,5978,11291,13101,3893,Nov-82,FORD,11/05/19,11/06/19,11/07/19,469.0799866,2005,May,Y,NA,NA,11/06/19,13101,3893,Flevoland,4,2,2,3,3,2,1,2,5,2,4,2,5,9,2,5,4,3,3,4,1,4,2,2,3,1,3,5,5,6,5
T&B,Waitforapproval,9421,11942,13101,3893,Nov-82,RENAULT,03/07/20,03/07/20,03/08/20,552.8400269,2003,January,Y,NA,NA,03/07/20,13101,3893,Flevoland,4,2,2,3,3,2,1,2,5,2,4,2,5,9,2,5,4,3,3,4,1,4,2,2,3,1,3,5,5,6,5
T&B,Policycreated,5978,11291,13101,3893,Nov-82,FORD,11/05/19,11/06/19,11/07/19,469.0799866,2005,May,Y,NA,NA,11/06/19,13101,3893,Flevoland,4,2,2,3,3,2,1,2,5,2,4,2,5,9,2,5,4,3,3,4,1,4,2,2,3,1,3,5,5,6,5
other,Calculatenewpremium,6036,NA,13102,6286,Oct-51,SEAT,11/06/19,NA,NA,666.2399902,2019,November,NA,NA,Y,11/06/19,13102,6286,Limburg,7,2,2,3,3,2,2,1,3,4,2,4,4,9,9,3,4,4,1,2,3,3,2,1,2,4,4,2,3,2,5
other,Calculatenewpremium,5785,NA,13102,6286,Oct-51,SEAT,10/29/19,NA,NA,668.5200195,2019,November,NA,NA,Y,10/29/19,13102,6286,Limburg,7,2,2,3,3,2,2,1,3,4,2,4,4,9,9,3,4,4,1,2,3,3,2,1,2,4,4,2,3,2,5
other,Incompleterequest,5786,NA,13103,9611,Apr-80,RENAULT,10/29/19,NA,NA,192.8399963,1996,June,Y,NA,NA,10/29/19,13103,9611,Groningen,6,2,4,3,2,1,1,4,3,1,5,5,10,NULL,9,1,4,5,1,1,1,3,4,1,2,4,5,1,5,4,5
T&B,Incompleterequest,5787,NA,13104,6626,Jan-00,PEUGEOT,10/29/19,NA,NA,1157.880005,2004,June,Y,NA,NA,10/29/19,13104,6626,Gelderland,7,3,1,4,1,2,1,2,4,2,5,4,10,NULL,6,3,4,4,2,2,2,3,4,2,2,3,5,3,4,5,5
T&B,Incompleterequest,5788,NA,13105,1423,Jul-46,BMW,10/29/19,NA,NA,794.5200195,2014,December,NA,NA,Y,10/29/19,13105,1423,North Holland,4,1,5,1,2,2,1,5,2,1,4,5,9,NULL,9,2,4,4,1,1,2,3,4,1,1,4,5,1,5,5,5
T&B,Incompleterequest,5789,NA,13106,7009,Nov-82,SUBARU,10/29/19,NA,NA,944.7600098,1996,March,Y,NA,NA,10/29/19,13106,7009,Gelderland,4,4,1,1,1,4,3,1,2,5,1,1,4,NULL,3,5,1,1,1,3,4,1,1,1,1,1,2,1,2,2,3
T&B,Personaloffer,1668,NA,13107,4661,Apr-45,RENAULT,10/29/19,NA,NA,838.7999878,2019,March,NA,NA,Y,10/29/19,13107,4661,North Brabant,5,6,5,2,2,1,1,5,2,1,5,5,10,NULL,9,2,4,5,1,2,1,3,4,2,3,4,5,1,6,6,5
other,Incompleterequest,5790,NA,13108,4533,Jan-67,AUDI,10/29/19,NA,NA,548.8800049,2020,March,NA,NA,Y,10/29/19,13108,4533,Zeeland,4,1,5,1,2,1,1,5,2,1,6,5,10,NULL,8,1,5,4,1,1,1,3,4,1,4,3,5,2,6,6,5
T&B,Tailoredofferrequested,5792,NA,13109,9671,Feb-43,SUZUKI,10/29/19,NA,NA,0,2001,September,NA,NA,NA,10/31/19,13109,9671,Groningen,5,4,1,2,3,4,2,1,2,5,1,2,5,11,3,5,2,3,2,2,4,2,1,2,1,3,2,1,2,1,2
T&B,Tailoredofferrequested,5792,NA,13109,9671,Feb-43,SUZUKI,10/29/19,NA,NA,0,2001,September,NA,NA,NA,11/06/19,13109,9671,Groningen,5,4,1,2,3,4,2,1,2,5,1,2,5,11,3,5,2,3,2,2,4,2,1,2,1,3,2,1,2,1,2
T&B,Tailoredofferrequested,5792,NA,13109,9671,Feb-43,SUZUKI,10/29/19,NA,NA,0,2001,September,NA,NA,NA,11/14/19,13109,9671,Groningen,5,4,1,2,3,4,2,1,2,5,1,2,5,11,3,5,2,3,2,2,4,2,1,2,1,3,2,1,2,1,2
T&B,Tailoredofferrequested,5792,NA,13109,9671,Feb-43,SUZUKI,10/29/19,NA,NA,0,2001,September,NA,NA,NA,11/22/19,13109,9671,Groningen,5,4,1,2,3,4,2,1,2,5,1,2,5,11,3,5,2,3,2,2,4,2,1,2,1,3,2,1,2,1,2
Seguros International Ltd.,Policycreated,5856,11281,13110,1062,May-94,RENAULT,11/01/19,11/01/19,11/02/19,477.769989,2012,June,NA,Y,NA,11/01/19,13110,1062,North Holland,1,3,1,3,4,2,1,5,2,2,1,1,6,NULL,7,4,1,4,3,4,1,1,1,4,1,1,2,2,6,6,1
Seguros International Ltd.,Waitresponsebackoffice,5856,11281,13110,1062,May-94,RENAULT,11/01/19,11/01/19,11/02/19,477.769989,2012,June,NA,Y,NA,11/01/19,13110,1062,North Holland,1,3,1,3,4,2,1,5,2,2,1,1,6,NULL,7,4,1,4,3,4,1,1,1,4,1,1,2,2,6,6,1
Seguros International Ltd.,Incompleterequest,5793,NA,13110,1062,May-94,RENAULT,10/29/19,NA,NA,477.7200012,2012,June,NA,Y,NA,10/29/19,13110,1062,North Holland,1,3,1,3,4,2,1,5,2,2,1,1,6,NULL,7,4,1,4,3,4,1,1,1,4,1,1,2,2,6,6,1
Seguros International Ltd.,Incompleterequest,5802,NA,13110,1062,May-94,RENAULT,10/29/19,NA,NA,310.5599976,2012,June,NA,Y,NA,10/29/19,13110,1062,North Holland,1,3,1,3,4,2,1,5,2,2,1,1,6,NULL,7,4,1,4,3,4,1,1,1,4,1,1,2,2,6,6,1
T&B,Calculatenewpremium,5794,NA,13111,3901,Apr-45,NISSAN,10/29/19,NA,NA,686.1599731,2007,June,NA,NA,Y,10/29/19,13111,3901,Utrecht,3,3,1,2,4,3,2,2,5,2,2,3,4,3,1,5,3,3,4,3,2,2,2,3,2,2,2,3,6,6,2
T&B,Calculatenewpremium,5795,NA,13111,3901,Apr-45,NISSAN,10/29/19,NA,NA,686.1599731,2007,June,NA,NA,Y,10/29/19,13111,3901,Utrecht,3,3,1,2,4,3,2,2,5,2,2,3,4,3,1,5,3,3,4,3,2,2,2,3,2,2,2,3,6,6,2
T&B,Personaloffer,6006,NA,13111,3901,Apr-45,NISSAN,11/05/19,NA,NA,500.3999939,2007,June,Y,NA,NA,11/05/19,13111,3901,Utrecht,3,3,1,2,4,3,2,2,5,2,2,3,4,3,1,5,3,3,4,3,2,2,2,3,2,2,2,3,6,6,2
T&B,Tailoredofferwithdrawn,5946,NA,13111,3901,Apr-45,NISSAN,11/04/19,NA,NA,686.1599731,2007,June,NA,NA,Y,11/05/19,13111,3901,Utrecht,3,3,1,2,4,3,2,2,5,2,2,3,4,3,1,5,3,3,4,3,2,2,2,3,2,2,2,3,6,6,2
T&B,Personalofferrejected,6006,NA,13111,3901,Apr-45,NISSAN,11/05/19,NA,NA,500.3999939,2007,June,Y,NA,NA,11/15/19,13111,3901,Utrecht,3,3,1,2,4,3,2,2,5,2,2,3,4,3,1,5,3,3,4,3,2,2,2,3,2,2,2,3,6,6,2
T&B,Incompleterequest,5796,NA,13112,3822,Nov-57,PEUGEOT,10/29/19,NA,NA,201.1199951,1999,September,Y,NA,NA,10/29/19,13112,3822,Utrecht,2,5,1,1,1,2,5,2,1,5,1,1,5,9,3,5,3,3,1,1,4,1,3,1,1,3,2,1,1,1,1
other,Calculatenewpremium,5797,NA,13113,5404,Jul-62,OPEL,10/29/19,NA,NA,440.7600098,2004,March,NA,Y,NA,10/29/19,13113,5404,North Brabant,4,3,1,2,4,2,2,2,3,4,5,2,6,9,6,3,5,2,2,2,2,3,4,2,2,1,6,4,3,4,4
other,Calculatenewpremium,5799,NA,13113,5404,Jul-62,OPEL,10/29/19,NA,NA,355.4400024,2004,March,NA,Y,NA,10/29/19,13113,5404,North Brabant,4,3,1,2,4,2,2,2,3,4,5,2,6,9,6,3,5,2,2,2,2,3,4,2,2,1,6,4,3,4,4
T&B,Policycreated,5798,11271,13114,2924,Dec-89,CITROEN,10/29/19,10/29/19,10/30/19,361.6799927,2003,July,Y,NA,NA,10/29/19,13114,2924,South Holland,4,4,1,2,2,2,4,1,2,5,2,2,3,8,3,5,3,3,2,2,4,3,2,1,2,2,4,2,2,2,2
T&B,Incompleterequest,5801,NA,13115,7325,Feb-69,CITROEN,10/29/19,NA,NA,635.039978,2011,June,NA,NA,Y,10/29/19,13115,7325,Gelderland,2,1,5,2,1,1,1,5,2,1,6,5,10,NULL,6,3,5,3,2,2,2,3,4,1,3,2,5,1,6,6,5
T&B,Incompleterequest,8934,NA,13115,7325,Feb-69,CITROEN,02/26/20,NA,NA,589.6799927,2011,June,NA,NA,Y,02/26/20,13115,7325,Gelderland,2,1,5,2,1,1,1,5,2,1,6,5,10,NULL,6,3,5,3,2,2,2,3,4,1,3,2,5,1,6,6,5
T&B,Calculatenewpremium,6258,NA,13116,7555,Nov-95,PEUGEOT,11/09/19,NA,NA,697.2000122,2002,December,NA,Y,NA,11/09/19,13116,7555,Overijssel,3,4,2,3,3,2,3,2,2,4,3,2,3,5,3,5,3,3,1,3,4,3,1,3,1,2,2,3,3,5,3
T&B,Calculatenewpremium,6174,NA,13116,7555,Nov-95,PEUGEOT,11/08/19,NA,NA,772.0800171,2002,December,NA,Y,NA,11/08/19,13116,7555,Overijssel,3,4,2,3,3,2,3,2,2,4,3,2,3,5,3,5,3,3,1,3,4,3,1,3,1,2,2,3,3,5,3
T&B,Incompleterequest,5803,NA,13116,7555,Nov-95,FIAT,10/29/19,NA,NA,900.2399902,2009,February,NA,Y,NA,10/29/19,13116,7555,Overijssel,3,4,2,3,3,2,3,2,2,4,3,2,3,5,3,5,3,3,1,3,4,3,1,3,1,2,2,3,3,5,3
T&B,Calculatenewpremium,5804,NA,13117,2865,Jul-60,MAZDA,10/29/19,NA,NA,666.3599854,2012,March,NA,NA,Y,10/29/19,13117,2865,South Holland,7,1,5,1,1,1,1,5,1,1,4,5,10,NULL,9,1,4,5,1,1,1,4,1,1,3,4,3,1,6,5,5
other,Incompleterequest,5805,NA,13118,5351,Feb-46,AUDI,10/30/19,NA,NA,1137,2014,May,NA,NA,Y,10/30/19,13118,5351,North Brabant,5,3,3,4,1,2,2,2,5,2,5,5,9,NULL,6,2,5,4,1,1,2,3,4,2,1,4,5,1,5,5,5
other,Incompleterequest,5806,NA,13118,5351,Feb-46,AUDI,10/30/19,NA,NA,1154.040039,2014,May,NA,NA,Y,10/30/19,13118,5351,North Brabant,5,3,3,4,1,2,2,2,5,2,5,5,9,NULL,6,2,5,4,1,1,2,3,4,2,1,4,5,1,5,5,5
T&B,Calculatenewpremium,5807,NA,13119,6151,Oct-65,BMW,10/30/19,NA,NA,368.2799988,1999,November,NA,Y,NA,10/30/19,13119,6151,Limburg,7,3,3,3,2,1,1,3,4,2,4,4,9,NULL,8,4,4,4,2,2,3,3,3,1,3,3,3,1,4,4,4
other,Calculatenewpremium,5808,NA,13120,3893,Mar-96,VOLVO,10/30/19,NA,NA,1741.079956,2015,July,NA,NA,Y,10/30/19,13120,3893,Flevoland,4,1,5,1,2,1,1,5,1,2,6,5,11,NULL,6,1,5,4,1,1,1,3,4,1,2,3,6,3,6,6,5
T&B,Policycreated,5809,11272,13121,3136,Oct-70,OPEL,10/30/19,10/30/19,10/31/19,548.6400146,2001,August,Y,NA,NA,10/30/19,13121,3136,South Holland,3,4,1,1,2,2,4,2,1,5,1,1,4,8,3,5,1,3,1,1,4,1,1,1,2,3,3,1,1,1,3
other,Calculatenewpremium,5810,NA,13122,2624,Dec-84,SUZUKI,10/30/19,NA,NA,273.7200012,2002,February,Y,NA,NA,10/30/19,13122,2624,South Holland,3,2,2,4,2,1,2,5,2,1,2,1,5,11,1,5,3,2,4,3,2,2,2,1,1,2,2,5,6,6,1
T&B,Waitresponsebackoffice,5812,11273,13123,6666,Jan-79,NISSAN,10/30/19,10/30/19,11/01/19,341.1600037,2010,April,NA,NA,Y,10/31/19,13123,6666,Gelderland,6,3,1,3,3,2,2,2,3,4,3,3,5,NULL,3,4,3,4,1,1,4,3,2,2,3,4,3,2,3,3,5
T&B,Policycreated,5812,11273,13123,6666,Jan-79,NISSAN,10/30/19,10/30/19,11/01/19,341.1600037,2010,April,NA,NA,Y,10/31/19,13123,6666,Gelderland,6,3,1,3,3,2,2,2,3,4,3,3,5,NULL,3,4,3,4,1,1,4,3,2,2,3,4,3,2,3,3,5
other,Calculatenewpremium,5814,NA,13124,7443,Feb-68,AUDI,10/30/19,NA,NA,467.3999939,2015,December,NA,Y,NA,10/30/19,13124,7443,Overijssel,4,2,2,4,2,2,1,2,5,2,6,5,8,NULL,6,1,5,4,1,1,1,3,4,1,3,3,6,3,6,6,5
T&B,Incompleterequest,5818,NA,13125,3904,Feb-55,TOYOTA,10/30/19,NA,NA,268.0799866,2010,May,Y,NA,NA,10/30/19,13125,3904,Utrecht,3,4,1,3,4,2,1,1,4,3,3,4,6,NULL,9,4,3,4,2,4,2,3,2,2,2,4,3,1,6,5,5
other,Personaloffer,5819,NA,13126,2492,Mar-82,TOYOTA,10/30/19,NA,NA,675.5999756,2018,July,NA,NA,Y,10/31/19,13126,2492,South Holland,1,NULL,5,2,1,1,1,5,2,1,3,1,7,NULL,7,4,3,4,2,3,1,3,2,4,2,3,3,5,6,6,2
other,Waitresponsebackoffice,5820,11275,13127,2727,Jul-79,SKODA,10/30/19,10/30/19,12/01/19,255.6000061,2009,February,NA,Y,NA,10/30/19,13127,2727,South Holland,2,1,5,2,1,1,1,5,2,1,4,5,9,NULL,9,2,4,5,1,1,2,2,4,1,1,4,5,2,4,5,5
other,Policycreated,5820,11275,13127,2727,Jul-79,SKODA,10/30/19,10/30/19,12/01/19,255.6000061,2009,February,NA,Y,NA,10/30/19,13127,2727,South Holland,2,1,5,2,1,1,1,5,2,1,4,5,9,NULL,9,2,4,5,1,1,2,2,4,1,1,4,5,2,4,5,5
